Iteration	model_type	hyperparameters	percentile	min_threshold	baseline_score	baseline_score_of_current_percentile	accuracy	sem	delta	random_state	num_gene_included	gene_set
58	logistic	{'C': 1.0, 'penalty': 'l2'}	0.9	0.8	0.769047619047619	0.95	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'G6201', 'EG11398', 'EG10121', 'EG11734', 'EG10195', 'EG12129', 'G6194', 'EG11228', 'EG10117', 'EG10119', 'EG12062', 'EG11287', 'G6825', 'G6709', 'EG11156', 'EG11927', 'EG11911', 'EG11374', 'G7263', 'EG11693', 'EG12205', 'G6579', 'G7055', 'EG12081', 'G6481', 'G6529', 'G7825', 'G7734', 'EG12363', 'EG10957', 'EG11806', 'EG10527', 'G7165', 'EG12432', 'EG10573', 'EG10188', 'G6941', 'EG11931', 'EG10655', 'EG10863', 'EG11694', 'EG12235', 'EG10811', 'EG11557', 'G7361', 'EG10593', 'EG11208', 'G6150', 'EG10889', 'EG11598', 'G7622', 'G6503', 'EG10303', 'EG12388', 'EG10375', 'EG12034', 'EG12060', 'G6918', 'EG11129', 'G7735', 'G7262', 'EG11310', 'EG12166', 'EG11890', 'EG11573', 'G6585', 'G6920', 'G6943', 'EG10892', 'G6302', 'EG11471', 'GB4478', 'G6224', 'G8210', 'G6786', 'G6788', 'EG10266', 'EG11147', 'EG11174', 'EG11256', 'EG10712', 'EG10916', 'G6982', 'EG10771', 'EG10387', 'EG10109', 'EG11594', 'EG10317', 'EG10242', 'EG11428', 'G6435', 'EG11742', 'G7649', 'EG11631']
59	logistic	{'C': 1.0, 'penalty': 'l2'}	0.9	0.9	0.769047619047619	0.95	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G6201', 'G7545', 'EG10121', 'EG11398', 'EG10195', 'EG12129', 'G6194', 'EG10117', 'EG11228', 'EG10119', 'EG11287', 'G6709', 'EG11734', 'EG12062', 'G6825', 'EG11156', 'EG11927', 'EG11911', 'EG11374', 'G7263', 'EG11693', 'G6579', 'G6481', 'EG12081', 'G6529', 'G7825', 'EG12363', 'G7734', 'G7055', 'EG10957', 'EG11806', 'EG10527', 'EG12205', 'G7165', 'EG10188', 'G6941', 'EG12432', 'EG10573', 'EG10655', 'EG10863', 'EG11694', 'EG12235', 'EG10811', 'G7361', 'EG11557', 'EG11931', 'G6150', 'EG10889', 'EG11598', 'EG11208', 'G7622', 'G6503', 'EG10303', 'EG12388', 'EG10375', 'EG10593', 'EG12034', 'EG12060', 'G6918', 'G7735', 'EG11129', 'EG11310', 'EG12166', 'G7262', 'EG11890', 'EG11573', 'G6585', 'G6920', 'G6943', 'EG10892', 'G6302', 'EG11471', 'GB4478', 'G6224', 'G8210', 'G6786', 'G6788', 'EG10266', 'EG11147', 'G6982', 'EG10916', 'EG11256', 'EG10771', 'EG11174', 'EG10387', 'EG10109', 'EG10712', 'EG11594', 'EG10242', 'EG10317', 'EG11428', 'G6435', 'EG11742', 'G7649', 'EG11631']
60	logistic	{'C': 1.0, 'penalty': 'l2'}	0.9		0.769047619047619	0.95	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'G6201', 'EG11734', 'EG11398', 'EG10121', 'EG10195', 'EG12129', 'G6194', 'EG11228', 'EG10117', 'EG12062', 'EG10119', 'EG11287', 'G6825', 'G6709', 'EG11156', 'EG11927', 'EG11911', 'EG11374', 'G7263', 'EG12205', 'EG11693', 'G6579', 'G7055', 'EG12081', 'G6481', 'G6529', 'G7825', 'G7734', 'EG12363', 'EG10957', 'EG11806', 'EG10527', 'EG12432', 'EG11931', 'G7165', 'EG10573', 'EG10188', 'G6941', 'EG10655', 'EG10863', 'EG11694', 'EG12235', 'EG10811', 'EG11557', 'EG10593', 'G7361', 'EG11208', 'G6150', 'EG10889', 'EG11598', 'G7622', 'G6503', 'EG10303', 'EG12388', 'EG10375', 'EG12034', 'EG12060', 'G6918', 'G7735', 'EG11129', 'G7262', 'EG11310', 'EG12166', 'EG11890', 'EG11573', 'G6585', 'G6920', 'EG10892', 'G6943', 'G6302', 'EG11471', 'GB4478', 'G6224', 'G8210', 'G6786', 'G6788', 'EG11174', 'EG11256', 'EG10266', 'EG11147', 'EG10712', 'EG10916', 'G6982', 'EG10771', 'EG10387', 'EG10109', 'EG11594', 'EG10317', 'EG10242', 'EG11428', 'G6435', 'EG11742', 'G7649', 'EG11631']
61	logistic	{'C': 1.0, 'penalty': 'l2'}	0.91	0.0	0.769047619047619	0.9666666666666666	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'G6201', 'EG11734', 'EG10121', 'EG11398', 'EG10195', 'EG12129', 'EG10117', 'G6194', 'EG10119', 'EG12062', 'EG11228', 'EG11287', 'G6709', 'G6825', 'EG11156', 'EG11927', 'EG11911', 'EG11374', 'G7263', 'EG11693', 'EG12081', 'G6481', 'G6579', 'G7734', 'EG12205', 'G7825', 'EG11806', 'G6529', 'EG12363', 'G7055', 'EG10957', 'EG10527', 'EG12432', 'G6941', 'EG10188', 'EG10655', 'G7165', 'EG10573', 'EG11931', 'EG12235', 'EG10593', 'EG10863', 'EG11557', 'EG11694', 'EG12388', 'G6503', 'G7361', 'EG10889', 'EG10811', 'G7622', 'EG11598', 'EG10303', 'G6150', 'G6918', 'EG12060', 'EG11208', 'EG10375', 'G6920', 'EG12166', 'G6585', 'EG11310', 'EG11129', 'EG12034', 'G7735', 'G6982', 'G6943', 'EG11471', 'G6302', 'EG11594', 'G7262', 'EG12318', 'EG11890', 'G6224', 'GB4478', 'EG11573', 'EG10266', 'EG10892', 'G8210', 'G6786', 'G6243', 'G6435', 'G6788', 'G7015', 'G7649', 'EG11742', 'EG10109', 'EG11147', 'EG11428', 'EG10916', 'EG12022', 'EG11174', 'EG10771', 'EG10712', 'EG10123']
62	logistic	{'C': 1.0, 'penalty': 'l2'}	0.91	0.6	0.769047619047619	0.9666666666666666	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'G6201', 'EG10121', 'EG11734', 'EG11398', 'EG10195', 'EG12129', 'EG10117', 'G6194', 'EG10119', 'EG12062', 'EG11228', 'EG11287', 'G6709', 'G6825', 'EG11156', 'EG11927', 'EG11911', 'EG11374', 'G7263', 'EG11693', 'EG12081', 'G6481', 'G6579', 'G7734', 'EG12205', 'G7825', 'EG11806', 'G6529', 'EG12363', 'G7055', 'EG10957', 'EG10527', 'EG12432', 'G6941', 'EG10188', 'EG10655', 'G7165', 'EG10573', 'EG11931', 'EG12235', 'EG10593', 'EG10863', 'EG11557', 'EG11694', 'EG12388', 'G6503', 'G7361', 'EG10889', 'EG10811', 'G7622', 'EG11598', 'EG10303', 'G6150', 'G6918', 'EG12060', 'EG11208', 'EG10375', 'G6920', 'EG12166', 'G6585', 'EG11310', 'EG11129', 'EG12034', 'G7735', 'G6982', 'G6943', 'EG11471', 'G6302', 'EG11594', 'G7262', 'EG12318', 'EG11890', 'G6224', 'GB4478', 'EG11573', 'EG10266', 'EG10892', 'G8210', 'G6786', 'G6243', 'G6435', 'G6788', 'G7015', 'G7649', 'EG11742', 'EG10109', 'EG11147', 'EG11428', 'EG10916', 'EG12022', 'EG11174', 'EG10771', 'EG10712', 'EG10123']
63	logistic	{'C': 1.0, 'penalty': 'l2'}	0.91	0.7	0.769047619047619	0.9666666666666666	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'G6201', 'EG10121', 'EG11398', 'EG11734', 'EG10195', 'EG12129', 'EG10117', 'G6194', 'EG10119', 'EG12062', 'EG11228', 'EG11287', 'G6709', 'G6825', 'EG11156', 'EG11927', 'EG11911', 'EG11374', 'G7263', 'EG11693', 'EG12081', 'G6481', 'G6579', 'G7734', 'G7825', 'EG11806', 'EG12205', 'G6529', 'EG12363', 'G7055', 'EG10957', 'EG10527', 'EG12432', 'G6941', 'EG10188', 'EG10655', 'G7165', 'EG10573', 'EG11931', 'EG12235', 'EG10593', 'EG10863', 'EG11557', 'EG11694', 'EG12388', 'G6503', 'G7361', 'EG10889', 'EG10811', 'G7622', 'EG11598', 'EG10303', 'G6150', 'G6918', 'EG12060', 'EG11208', 'EG10375', 'G6920', 'EG12166', 'G6585', 'EG11310', 'EG11129', 'EG12034', 'G7735', 'G6982', 'G6943', 'EG11471', 'G6302', 'EG11594', 'G7262', 'EG12318', 'EG11890', 'G6224', 'GB4478', 'EG11573', 'EG10266', 'EG10892', 'G8210', 'G6786', 'G6243', 'G6435', 'G6788', 'G7015', 'G7649', 'EG11742', 'EG10109', 'EG11147', 'EG11428', 'EG10916', 'EG12022', 'EG11174', 'EG10771', 'EG10712', 'EG10123']
64	logistic	{'C': 1.0, 'penalty': 'l2'}	0.91	0.8	0.769047619047619	0.9666666666666666	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG10121', 'G6201', 'EG11398', 'EG10195', 'EG11734', 'EG12129', 'EG10117', 'G6194', 'EG10119', 'EG11228', 'EG12062', 'EG11287', 'G6709', 'G6825', 'EG11156', 'EG11927', 'EG11911', 'EG11374', 'G7263', 'EG11693', 'EG12081', 'G6481', 'G6579', 'G7825', 'G7734', 'EG11806', 'G6529', 'EG12363', 'EG10957', 'G7055', 'EG10527', 'EG12205', 'EG12432', 'G6941', 'EG10188', 'EG10655', 'G7165', 'EG10573', 'EG12235', 'EG10863', 'EG11931', 'EG10593', 'EG11557', 'EG11694', 'EG12388', 'G6503', 'G7361', 'EG10889', 'EG10811', 'G7622', 'EG11598', 'EG10303', 'G6150', 'G6918', 'EG12060', 'EG11208', 'EG10375', 'G6920', 'EG12166', 'G6585', 'EG11310', 'EG11129', 'EG12034', 'G7735', 'G6982', 'G6943', 'EG11471', 'G6302', 'EG11594', 'G7262', 'EG12318', 'EG11890', 'G6224', 'GB4478', 'EG11573', 'EG10266', 'EG10892', 'G8210', 'G6786', 'G6243', 'G6435', 'G6788', 'G7015', 'G7649', 'EG11742', 'EG10109', 'EG11147', 'EG11428', 'EG10916', 'EG12022', 'EG10771', 'EG10123', 'EG10712', 'EG10317']
65	logistic	{'C': 1.0, 'penalty': 'l2'}	0.91	0.9	0.769047619047619	0.9666666666666666	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'EG10121', 'G6201', 'EG11398', 'G7545', 'EG10195', 'EG10117', 'EG12129', 'EG10119', 'G6194', 'EG11228', 'EG11287', 'G6709', 'EG11156', 'EG12062', 'EG11734', 'G6825', 'EG11911', 'EG11927', 'EG11374', 'G7263', 'EG11693', 'EG12081', 'G6481', 'EG11806', 'G7825', 'G6579', 'G7734', 'G6529', 'EG12363', 'EG10957', 'EG10527', 'EG12432', 'G6941', 'EG10188', 'G7055', 'EG10655', 'G7165', 'EG12235', 'EG10863', 'EG10573', 'EG11557', 'EG11694', 'EG12388', 'G6503', 'EG12205', 'EG10889', 'G7361', 'G7622', 'EG11598', 'EG10811', 'EG10593', 'EG11931', 'EG10303', 'G6150', 'G6918', 'EG12060', 'EG10375', 'G6920', 'EG12166', 'G6585', 'EG11208', 'EG11310', 'EG12034', 'EG11129', 'G7735', 'G6982', 'G6943', 'EG11471', 'G6302', 'EG11594', 'EG12318', 'EG11890', 'G7262', 'G6224', 'GB4478', 'EG11573', 'EG10266', 'EG10892', 'G8210', 'G6786', 'G6243', 'G6435', 'G6788', 'G7015', 'G7649', 'EG11742', 'EG10109', 'EG11147', 'EG11428', 'EG10916', 'EG12022', 'EG10771', 'EG10123', 'EG10317', 'EG10242']
66	logistic	{'C': 1.0, 'penalty': 'l2'}	0.91		0.769047619047619	0.9666666666666666	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'G6201', 'EG10121', 'EG11398', 'EG11734', 'EG10195', 'EG12129', 'EG10117', 'G6194', 'EG10119', 'EG12062', 'EG11228', 'EG11287', 'G6709', 'G6825', 'EG11156', 'EG11927', 'EG11911', 'EG11374', 'G7263', 'EG11693', 'EG12081', 'G6481', 'G6579', 'G7734', 'G7825', 'EG11806', 'G6529', 'EG12363', 'EG12205', 'EG10957', 'G7055', 'EG10527', 'EG12432', 'G6941', 'EG10188', 'EG10655', 'G7165', 'EG10573', 'EG11931', 'EG12235', 'EG10863', 'EG10593', 'EG11557', 'EG11694', 'EG12388', 'G6503', 'G7361', 'EG10889', 'EG10811', 'G7622', 'EG11598', 'EG10303', 'G6150', 'G6918', 'EG12060', 'EG11208', 'EG10375', 'G6920', 'EG12166', 'G6585', 'EG11310', 'EG11129', 'EG12034', 'G7735', 'G6982', 'G6943', 'EG11471', 'G6302', 'EG11594', 'G7262', 'EG12318', 'EG11890', 'G6224', 'GB4478', 'EG11573', 'EG10266', 'EG10892', 'G8210', 'G6786', 'G6243', 'G6435', 'G6788', 'G7015', 'G7649', 'EG11742', 'EG10109', 'EG11147', 'EG11428', 'EG10916', 'EG12022', 'EG10771', 'EG11174', 'EG10123', 'EG10317']
67	logistic	{'C': 1.0, 'penalty': 'l2'}	0.92	0.0	0.769047619047619	0.9666666666666668	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG11734', 'G6201', 'EG10121', 'EG11398', 'EG10195', 'EG12129', 'EG10117', 'EG10119', 'G6194', 'EG11228', 'EG12062', 'EG11287', 'G6709', 'G6825', 'EG11156', 'EG11927', 'EG11911', 'EG11374', 'G7263', 'EG11693', 'EG12081', 'EG12205', 'G6481', 'G6579', 'G7734', 'G7055', 'G6529', 'EG12363', 'G7825', 'EG10957', 'EG11806', 'EG10527', 'G6941', 'EG10188', 'EG11931', 'EG12432', 'EG10573', 'G7165', 'EG10863', 'EG12235', 'EG10655', 'EG11694', 'G7361', 'EG10811', 'EG11557', 'EG12388', 'G7622', 'EG10593', 'EG10889', 'EG11598', 'G6503', 'EG11208', 'EG10303', 'G6150', 'EG12060', 'EG10375', 'EG12034', 'G6920', 'G6943', 'G7735', 'EG11310', 'G6585', 'EG11129', 'G6918', 'G7262', 'EG12166', 'GB4478', 'EG11471', 'EG10266', 'EG11573', 'EG11174', 'EG10892', 'G8210', 'G6302', 'EG11890', 'G6982', 'EG11594', 'EG10109', 'G6224', 'EG11742', 'G6786', 'EG11147', 'EG11428', 'EG10771', 'G6243', 'G6435', 'EG12318', 'EG10916', 'G6788', 'EG11631', 'EG10317', 'G7649', 'G6942', 'EG11256']
68	logistic	{'C': 1.0, 'penalty': 'l2'}	0.92	0.6	0.769047619047619	0.9666666666666668	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'G6201', 'EG10121', 'EG11734', 'EG11398', 'EG10195', 'EG12129', 'EG10117', 'EG10119', 'G6194', 'EG11228', 'EG12062', 'EG11287', 'G6709', 'G6825', 'EG11156', 'EG11927', 'EG11911', 'EG11374', 'G7263', 'EG11693', 'EG12081', 'EG12205', 'G6481', 'G6579', 'G7734', 'G7055', 'G6529', 'EG12363', 'G7825', 'EG10957', 'EG11806', 'EG10527', 'G6941', 'EG10188', 'EG11931', 'EG12432', 'EG10573', 'G7165', 'EG10863', 'EG12235', 'EG10655', 'EG11694', 'G7361', 'EG10811', 'EG11557', 'EG12388', 'G7622', 'EG10593', 'EG10889', 'EG11598', 'G6503', 'EG11208', 'EG10303', 'G6150', 'EG12060', 'EG10375', 'EG12034', 'G6920', 'G6943', 'G7735', 'EG11310', 'G6585', 'EG11129', 'G6918', 'G7262', 'EG12166', 'GB4478', 'EG11471', 'EG10266', 'EG11573', 'EG11174', 'EG10892', 'G8210', 'G6302', 'EG11890', 'G6982', 'EG11594', 'EG10109', 'G6224', 'EG11742', 'G6786', 'EG11147', 'EG11428', 'EG10771', 'G6243', 'G6435', 'EG12318', 'EG10916', 'G6788', 'EG11631', 'EG10317', 'G7649', 'G6942', 'EG11256']
69	logistic	{'C': 1.0, 'penalty': 'l2'}	0.92	0.7	0.769047619047619	0.9666666666666668	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'G6201', 'EG10121', 'EG11734', 'EG11398', 'EG10195', 'EG12129', 'EG10117', 'EG10119', 'G6194', 'EG11228', 'EG12062', 'EG11287', 'G6709', 'G6825', 'EG11156', 'EG11927', 'EG11911', 'EG11374', 'G7263', 'EG11693', 'EG12081', 'EG12205', 'G6481', 'G6579', 'G7734', 'G7055', 'G6529', 'EG12363', 'G7825', 'EG10957', 'EG11806', 'EG10527', 'G6941', 'EG10188', 'EG11931', 'EG12432', 'EG10573', 'G7165', 'EG10863', 'EG12235', 'EG10655', 'EG11694', 'G7361', 'EG10811', 'EG11557', 'EG12388', 'G7622', 'EG10889', 'EG10593', 'EG11598', 'G6503', 'EG11208', 'EG10303', 'G6150', 'EG12060', 'EG10375', 'EG12034', 'G6920', 'G6943', 'G7735', 'EG11310', 'G6585', 'EG11129', 'G6918', 'G7262', 'EG12166', 'GB4478', 'EG11471', 'EG10266', 'EG11573', 'EG11174', 'EG10892', 'G8210', 'G6302', 'EG11890', 'G6982', 'EG11594', 'EG10109', 'G6224', 'EG11742', 'G6786', 'EG11147', 'EG11428', 'EG10771', 'G6243', 'G6435', 'EG12318', 'EG10916', 'G6788', 'EG11631', 'G7649', 'EG10317', 'G6942', 'EG11256']
70	logistic	{'C': 1.0, 'penalty': 'l2'}	0.92	0.8	0.769047619047619	0.9666666666666668	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG10121', 'G6201', 'EG11398', 'EG10195', 'EG11734', 'EG12129', 'EG10117', 'EG10119', 'G6194', 'EG11228', 'EG11287', 'EG12062', 'G6709', 'G6825', 'EG11156', 'EG11927', 'EG11911', 'EG11374', 'G7263', 'EG11693', 'EG12081', 'G6481', 'G6579', 'G7734', 'G6529', 'EG12363', 'EG12205', 'G7825', 'G7055', 'EG10957', 'EG11806', 'EG10527', 'G6941', 'EG10188', 'EG11931', 'G7165', 'EG10573', 'EG12432', 'EG10863', 'EG12235', 'EG10655', 'EG11694', 'G7361', 'EG10811', 'EG11557', 'EG12388', 'G7622', 'EG10889', 'EG11598', 'EG10593', 'G6503', 'EG11208', 'EG10303', 'G6150', 'EG12060', 'EG10375', 'EG12034', 'G6920', 'G6943', 'G7735', 'EG11310', 'G6585', 'EG11129', 'G6918', 'G7262', 'EG12166', 'GB4478', 'EG11471', 'EG10266', 'EG11573', 'G8210', 'EG10892', 'G6302', 'EG11890', 'EG11174', 'G6982', 'EG11594', 'EG10109', 'G6224', 'EG11742', 'G6786', 'EG11147', 'EG11428', 'EG10771', 'G6243', 'G6435', 'EG12318', 'EG10916', 'G6788', 'EG11631', 'G7649', 'EG10317', 'G6942', 'EG10242']
71	logistic	{'C': 1.0, 'penalty': 'l2'}	0.92	0.9	0.769047619047619	0.9666666666666668	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'EG10121', 'G6201', 'G7545', 'EG11398', 'EG10195', 'EG10117', 'EG12129', 'EG10119', 'G6194', 'EG11228', 'EG11287', 'G6709', 'EG11156', 'EG11734', 'EG12062', 'G6825', 'EG11927', 'EG11911', 'EG11374', 'G7263', 'EG11693', 'EG12081', 'G6481', 'G6579', 'G7734', 'G6529', 'G7825', 'EG12363', 'EG10957', 'EG11806', 'EG10527', 'G6941', 'G7055', 'EG10188', 'G7165', 'EG12205', 'EG12432', 'EG10863', 'EG12235', 'EG11694', 'EG10655', 'EG10573', 'G7361', 'EG10811', 'EG12388', 'EG11557', 'G7622', 'EG10889', 'EG11598', 'EG11931', 'G6503', 'EG10303', 'G6150', 'EG11208', 'EG12060', 'EG10593', 'EG10375', 'EG12034', 'G6920', 'G6943', 'G7735', 'EG11310', 'G6585', 'EG11129', 'G6918', 'G7262', 'EG12166', 'GB4478', 'EG11471', 'EG10266', 'EG11573', 'G8210', 'EG10892', 'G6302', 'EG11890', 'G6982', 'EG11594', 'EG10109', 'G6224', 'EG11174', 'EG11742', 'G6786', 'EG11147', 'EG11428', 'EG10771', 'G6243', 'G6435', 'EG12318', 'G6788', 'EG11631', 'EG10916', 'G7649', 'EG10317', 'G6942', 'EG10242']
72	logistic	{'C': 1.0, 'penalty': 'l2'}	0.92		0.769047619047619	0.9666666666666668	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG10121', 'G6201', 'EG11734', 'EG11398', 'EG10195', 'EG12129', 'EG10117', 'EG10119', 'G6194', 'EG11228', 'EG12062', 'EG11287', 'G6709', 'G6825', 'EG11156', 'EG11927', 'EG11911', 'EG11374', 'G7263', 'EG11693', 'EG12081', 'EG12205', 'G6481', 'G6579', 'G7734', 'G7055', 'G6529', 'EG12363', 'G7825', 'EG10957', 'EG11806', 'EG10527', 'G6941', 'EG10188', 'EG11931', 'EG12432', 'G7165', 'EG10573', 'EG10863', 'EG12235', 'EG10655', 'EG11694', 'G7361', 'EG10811', 'EG11557', 'EG12388', 'G7622', 'EG10889', 'EG11598', 'EG10593', 'G6503', 'EG11208', 'EG10303', 'G6150', 'EG12060', 'EG10375', 'EG12034', 'G6920', 'G6943', 'G7735', 'EG11310', 'G6585', 'EG11129', 'G6918', 'G7262', 'EG12166', 'GB4478', 'EG11471', 'EG10266', 'EG11573', 'EG11174', 'EG10892', 'G8210', 'G6302', 'EG11890', 'G6982', 'EG11594', 'EG10109', 'G6224', 'EG11742', 'G6786', 'EG11147', 'EG11428', 'EG10771', 'G6243', 'G6435', 'EG12318', 'EG10916', 'G6788', 'EG11631', 'G7649', 'EG10317', 'G6942', 'EG10242']
73	logistic	{'C': 0.6315789474052631, 'penalty': 'l2'}	0.93	0.0	0.769047619047619	0.9666666666666666	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G6201', 'EG10121', 'EG11734', 'G7545', 'EG11398', 'EG10195', 'EG10117', 'EG12129', 'EG10119', 'G6194', 'EG11228', 'EG12062', 'G6709', 'EG11287', 'G6825', 'EG11156', 'EG11911', 'EG11927', 'EG11374', 'G7263', 'EG11693', 'EG12081', 'G6481', 'G7825', 'G6529', 'EG12363', 'G6579', 'EG12205', 'G7734', 'G7055', 'EG11806', 'EG10527', 'EG12432', 'EG10957', 'G6941', 'EG10188', 'EG10573', 'G7165', 'EG10593', 'EG10655', 'EG10863', 'EG10811', 'EG11694', 'EG11557', 'EG12235', 'G7361', 'EG10889', 'EG11598', 'EG11931', 'G6503', 'EG10303', 'G6918', 'G6150', 'EG12388', 'G7622', 'EG10375', 'EG11208', 'G6920', 'EG12060', 'EG12034', 'G6585', 'EG12166', 'EG11594', 'G6982', 'G7735', 'EG11890', 'G8210', 'G6302', 'EG11471', 'EG11129', 'G7262', 'G6786', 'EG10916', 'G6943', 'EG10892', 'G6224', 'EG11573', 'EG11310', 'EG10712', 'G6855', 'EG10317', 'EG12318', 'GB4478', 'G6435', 'G7490', 'G6243', 'EG10266', 'EG10242', 'G6788', 'EG10771', 'EG11256', 'EG11428', 'EG11147', 'EG10109', 'G6888']
74	logistic	{'C': 0.6315789474052631, 'penalty': 'l2'}	0.93	0.6	0.769047619047619	0.9666666666666666	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G6201', 'EG10121', 'EG11734', 'G7545', 'EG11398', 'EG10195', 'EG10117', 'EG12129', 'EG10119', 'G6194', 'EG11228', 'EG12062', 'G6709', 'EG11287', 'G6825', 'EG11156', 'EG11911', 'EG11927', 'EG11374', 'G7263', 'EG11693', 'EG12081', 'G6481', 'G7825', 'G6529', 'EG12363', 'G6579', 'EG12205', 'G7734', 'G7055', 'EG11806', 'EG10527', 'EG12432', 'EG10957', 'G6941', 'EG10188', 'EG10573', 'G7165', 'EG10593', 'EG10655', 'EG10863', 'EG10811', 'EG11694', 'EG11557', 'EG12235', 'G7361', 'EG10889', 'EG11598', 'EG11931', 'G6503', 'EG10303', 'G6918', 'G6150', 'EG12388', 'G7622', 'EG10375', 'EG11208', 'G6920', 'EG12060', 'EG12034', 'G6585', 'EG12166', 'EG11594', 'G6982', 'G7735', 'EG11890', 'G8210', 'G6302', 'EG11471', 'EG11129', 'G7262', 'G6786', 'EG10916', 'G6943', 'EG10892', 'G6224', 'EG11573', 'EG11310', 'EG10712', 'EG10317', 'EG12318', 'GB4478', 'G6855', 'G6435', 'G7490', 'G6243', 'EG10266', 'EG10242', 'G6788', 'EG10771', 'EG11256', 'EG11428', 'EG11147', 'EG10109', 'G6888']
75	logistic	{'C': 0.6315789474052631, 'penalty': 'l2'}	0.93	0.7	0.769047619047619	0.9666666666666666	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G6201', 'EG10121', 'G7545', 'EG11398', 'EG11734', 'EG10195', 'EG10117', 'EG12129', 'EG10119', 'G6194', 'EG11228', 'EG12062', 'G6709', 'EG11287', 'G6825', 'EG11156', 'EG11911', 'EG11927', 'EG11374', 'G7263', 'EG11693', 'EG12081', 'G6481', 'G7825', 'G6529', 'EG12363', 'G6579', 'EG12205', 'G7734', 'G7055', 'EG11806', 'EG10527', 'EG12432', 'EG10957', 'G6941', 'EG10188', 'EG10573', 'G7165', 'EG10655', 'EG10593', 'EG10863', 'EG10811', 'EG11694', 'EG11557', 'EG12235', 'G7361', 'EG10889', 'EG11598', 'EG11931', 'G6503', 'EG10303', 'G6918', 'G6150', 'EG12388', 'G7622', 'EG10375', 'EG11208', 'G6920', 'EG12060', 'EG12034', 'G6585', 'EG12166', 'EG11594', 'G6982', 'G7735', 'EG11890', 'G8210', 'G6302', 'EG11471', 'EG11129', 'G7262', 'G6786', 'EG10916', 'G6943', 'EG10892', 'G6224', 'EG11573', 'EG11310', 'EG10712', 'EG12318', 'GB4478', 'EG10317', 'G6855', 'G6435', 'G7490', 'G6243', 'EG10266', 'EG10242', 'G6788', 'EG10771', 'EG11256', 'EG11428', 'EG11147', 'EG10109', 'G6888']
